birthyear,birthSex,ethnicityomb,raceomb_002,dscore,Mn_RT_all_3467,N_3467,PCT_error_3467,pct_300,pct_400,pct_2K,pct_3K,pct_4K,assocareer,assofamily,impcareer,impfamily,num_childunder18,anninc,percentanninc,primary1,num_primary1a,secondary1,num_secondary1a,surnameused,Mn_RT_all_3,Mn_RT_all_4,Mn_RT_all_6,Mn_RT_all_7,Mn_RT_correct_3,Mn_RT_correct_4,Mn_RT_correct_6,Mn_RT_correct_7,N_ERROR_3,N_ERROR_4,N_ERROR_6,N_ERROR_7,countrycit_num,countryres_num,edu,edu_14,politicalid_7,religion2014,religionid
1971,1,2,6,0.5859597,840.9916667,120,1.666666667,0,0,0,0,0,4,4,3,3,2,5,7,1,1,2,1,0,1037.1,838.25,759.35,786.5,999.8421053,838.25,759.35,757.4871795,1,0,0,1,225,225,7,7,5,7,1
2000,1,2,5,0.585995141,735.7,120,0.833333333,0,0,0,0,0,5,3,5,5,2,4,1,1,1,2,1,0,829.55,575.55,912.55,760.5,829.55,575.55,894.2631579,760.5,0,0,1,0,1,1,5,5,6,3,2
1996,2,2,6,0.586013023,576.2583333,120,5,0,6.666666667,0,0,0,4,2,5,5,2,6,2,1,2,2,1,0,728.95,574.65,513.8,532.75,687.1764706,574.65,513.8,508.1891892,3,0,0,3,1,1,9,9,2,3,4
1998,2,2,6,0.586098983,728.6583333,120,22.5,0,1.666666667,0,0,0,6,2,2,2,2,3,2,1,2,2,1,0,716.9,593.15,909.35,779.7,586.1333333,544.875,883.875,680.8,5,8,4,10,1,1,6,6,2,3,4
1987,2,1,6,0.586127438,1039.6,120,5,0,0,8.333333333,2.5,1.666666667,4,2,4,4,2,9,3,1,2,2,1,2,1129.9,767.6,1558.1,1007.2,1129.9,754.3846154,1393.055556,948.5675676,0,1,2,3,31,1,7,7,3,2,2
1999,2,1,8,0.586223271,915.35,120,6.666666667,0,0,4.166666667,1.666666667,0.833333333,1,6,4,3,2,3,2,1,1,2,1,0,1662.7,798.05,887.9,672.7,1151.4,798.05,878.1578947,650.3947368,5,0,1,2,1,1,5,5,4,2,3
1960,2,2,6,0.586253585,933.7333333,120,2.5,0,0.833333333,3.333333333,2.5,0.833333333,4,4,4,5,2,7,7,1,1,2,1,0,1281.5,1028.025,908,678.425,1282.705882,1028.025,908,678.425,3,0,0,0,1,1,9,9,4,3,3
1989,2,2,5,0.586325921,965.9666667,120,3.333333333,0,0,5,0,0,4,4,5,5,1,5,7,1,1,5,2,4,930.15,786.175,1285.9,1003.7,930.15,734.025641,1220,904.8947368,0,1,1,2,1,1,6,6,4,3,3
1998,2,1,7,0.586385868,693.6083333,120,7.5,0,4.166666667,0,0,0,1,1,5,3,2,1,1,1,1,2,1,3,879.8,693.175,751.4,572.05,871.6842105,662.1714286,751.4,552.4054054,1,5,0,3,1,1,6,6,6,3,3
1984,2,2,6,0.586472831,799.9083333,120,5.833333333,0,0.833333333,2.5,0.833333333,0,5,4,5,5,2,11,6,1,1,2,1,0,1106.05,826.1,710.8,665.2,962.875,799.0263158,710.8,624.5641026,4,2,0,1,1,1,7,7,7,3,3
1997,1,1,7,0.586478704,1043.533333,120,10,0,0,7.5,2.5,2.5,4,4,5,5,2,3,2,6,1,4,1,2,798.5,876.3,1556.55,1076.775,797.0526316,846.7027027,1556.55,993.59375,1,3,0,8,1,1,4,4,5,7,1
1976,1,2,6,0.586602767,953.7666667,120,4.166666667,0,0,4.166666667,1.666666667,0.833333333,7,4,5,5,1,8,8,1,2,2,1,0,785.15,764.4,1663,872.825,785.15,739.1842105,1654.166667,864.1794872,0,2,2,1,85,85,14,14,4,2,2
1981,2,2,6,0.586638297,794.4333333,120,5.833333333,0,2.5,1.666666667,0.833333333,0.833333333,4,4,5,5,1,8,9,1,1,2,1,4,1063.8,856.925,616.7,686.125,1044.888889,853.5263158,597.1052632,683.9473684,2,2,1,2,1,1,12,12,7,3,2
1994,1,2,6,0.586662762,971.7,120,4.166666667,0,0,5.833333333,2.5,1.666666667,4,4,3,4,2,8,7,1,1,2,1,0,834.8,769.525,1266.1,1095.125,804.1052632,737.2702703,1266.1,1093.179487,1,3,0,1,14,14,7,7,4,2,2
1980,2,2,2,0.586785728,823.9166667,120,5.833333333,0,0,3.333333333,0,0,5,3,4,4,2,7,11,1,1,2,1,1,963.7,956.4,784.9,641.05,924.7368421,871.3055556,774.7894737,624.6666667,1,4,1,1,225,225,7,7,5,7,2
1978,2,3,6,0.586888649,885.075,120,5.833333333,0,0,3.333333333,1.666666667,0.833333333,5,2,3,4,2,2,4,1,1,2,1,0,999.6,1065.325,739.35,720.425,987.4210526,917.8823529,739.35,720.425,1,6,0,0,82,82,9,9,7,7,1
1998,2,2,2,0.586914597,957,120,0.833333333,0,0,3.333333333,0,0,5,3,4,4,2,4,11,1,2,2,1,0,1293.65,943.025,885,838.65,1293.65,943.025,885,821,0,0,0,1,1,1,7,7,6,7,2
1991,2,2,6,0.587115469,903.3666667,120,5.833333333,0,0,1.666666667,0,0,5,3,4,5,2,11,7,1,1,2,1,0,992.1,937.2,666.95,943.375,971.2105263,909.7297297,644.7368421,874.4210526,1,3,1,2,1,1,8,8,5,3,2
1985,2,2,6,0.587231024,766.9583333,120,2.5,0,0,3.333333333,0,0,4,1,4,5,1,3,8,1,1,2,1,1,1140.05,736.475,792.75,598,1119.421053,727.4615385,792.75,588.7692308,1,1,0,1,98,98,9,9,6,2,2
1998,1,2,7,0.587238517,795.3916667,120,5,0,0,0.833333333,0.833333333,0,7,4,4,4,2,6,2,1,2,2,1,1,735.8,683.625,851,909.15,723.0526316,657.0526316,837.3684211,892.1578947,1,2,1,2,1,1,5,5,6,7,1
1973,2,2,6,0.587274878,959.2,120,0,0,0,1.666666667,0,0,4,4,4,5,2,11,7,1,1,2,1,0,1178.9,1013.65,977.2,785.9,1178.9,1013.65,977.2,785.9,0,0,0,0,1,1,14,14,3,2,3
1980,1,1,6,0.587299742,1347.816667,120,5,0,0,13.33333333,6.666666667,3.333333333,5,4,4,5,2,9,9,1,2,2,1,1,1354.5,929.05,1778.15,1548.075,1354.5,911.6153846,1778.15,1473.085714,0,1,0,5,200,200,9,9,6,2,4
1999,2,1,6,0.587369526,799.3916667,120,1.666666667,0,0,2.5,0,0,4,3,5,5,2,2,2,1,1,2,1,1,1032.15,837.75,758.4,665.15,1032.15,782.1842105,758.4,665.15,0,2,0,0,1,1,5,5,5,2,2
1972,1,2,6,0.587370711,922.15,120,0.833333333,0,0,6.666666667,0.833333333,0.833333333,4,5,4,4,1,11,11,1,1,4,1,0,1411.75,885.1,761.4,794.775,1411.75,885.1,761.4,680.4871795,0,0,0,1,1,1,5,5,3,3,3
1995,1,2,6,0.587396451,1031.091667,120,5,0,0,9.166666667,0,0,5,4,5,5,2,3,11,1,1,2,1,0,1383.2,1067.175,929.9,869.55,1383.2,1046.435897,898.8947368,830.5277778,0,1,1,4,1,1,7,7,7,3,4
2001,2,2,6,0.587507575,814.3166667,120,6.666666667,0,0,0.833333333,0,0,4,3,4,3,2,5,2,1,2,2,1,0,814.9,650.975,1011.75,878.65,758.1111111,650.975,947.6111111,819.1944444,2,0,2,4,1,1,5,5,7,7,1
1966,1,2,3,0.587646688,926.6916667,120,9.166666667,0,0,3.333333333,1.666666667,1.666666667,7,4,5,5,2,9,6,1,2,2,1,0,835.95,691.475,1267.35,1036.95,835.95,662.6410256,970,971.9428571,0,1,5,5,1,1,6,6,4,7,1
2001,2,2,5,0.587653177,703.2833333,120,3.333333333,0,0.833333333,2.5,0,0,4,2,5,5,2,6,1,1,2,2,1,0,974.65,711.525,656.7,582.65,974.65,680.1052632,656.7,567.1315789,0,2,0,2,158,1,5,5,5,2,3
1996,2,1,7,0.587716824,958.55,120,5.833333333,0,0,4.166666667,0,0,4,4,4,5,2,5,2,1,1,5,2,1,1267.5,992.325,948.7,775.225,1242.444444,955.5789474,948.7,745.3513514,2,2,0,3,48,1,5,5,1,3,3
1975,2,2,6,0.58776992,1096.083333,120,0,0,0,7.5,1.666666667,0.833333333,4,4,5,5,1,7,3,1,1,4,1,1,1568.4,1127.325,1107.05,823.2,1568.4,1127.325,1107.05,823.2,0,0,0,0,1,1,6,6,6,7,1
1985,1,2,6,0.58780193,876.4416667,120,0.833333333,0,0.833333333,3.333333333,1.666666667,1.666666667,4,3,3,1,2,10,3,1,1,2,1,0,749.35,680.275,1103.15,1022.8,749.35,680.275,1103.15,815.974359,0,0,0,1,1,1,7,7,6,7,1
1959,1,2,6,0.587836173,1136.858333,120,1.666666667,0,0,8.333333333,3.333333333,0.833333333,6,3,4,4,2,11,11,1,1,2,1,0,1425.157895,1052.725,953.25,780.15,1425.157895,1018.263158,953.25,780.15,0,2,0,0,14,14,9,9,6,7,1
1993,2,2,6,0.587841795,812.3666667,120,8.333333333,0,0.833333333,4.166666667,1.666666667,0.833333333,3,3,4,5,2,1,5,1,1,2,1,1,1346.75,809.425,578.4,665.1,970.5,713.25,578.4,621.5,2,4,0,4,1,1,7,7,6,7,1
1986,2,2,6,0.587846875,917.4166667,120,6.666666667,0,0,1.666666667,0,0,4,3,4,5,1,6,6,1,1,2,1,0,828.05,821.9,1045.3,993.675,828.05,772.9459459,1019.315789,965.1666667,0,3,1,4,1,1,9,9,5,2,4
1980,2,2,6,0.587876665,871.1416667,120,5,0,1.666666667,4.166666667,1.666666667,0.833333333,4,3,5,4,1,4,9,1,1,5,2,1,651.8,750.3,1382.15,846.15,651.8,651.7894737,1190.823529,828.4102564,0,2,3,1,1,1,8,8,7,7,1
1959,2,2,6,0.587995193,1051.041667,120,2.5,0,0,6.666666667,0.833333333,0.833333333,4,4,5,5,2,7,11,1,1,2,1,0,1304.55,1100.8,854.35,972.875,1304.55,1010,854.35,899.5263158,0,1,0,2,1,1,12,12,7,3,2
1975,2,2,5,0.588055357,1331.816667,120,9.166666667,0,0,16.66666667,5,0,4,3,3,4,1,3,11,1,2,2,1,0,1125,1200.525,2096.55,1184.15,1125,977.1176471,2014.470588,1130.789474,0,6,3,2,1,1,8,8,5,3,4
1963,1,1,6,0.588125321,1070.85,120,1.666666667,0,0,7.5,2.5,0,4,4,4,4,2,4,4,1,1,2,1,0,1346.4,1138.675,901,950.175,1346.4,1138.675,901,877.5,0,0,0,2,31,31,7,7,4,2,2
1995,2,2,6,0.588147335,919.0083333,120,2.5,0,0,4.166666667,0.833333333,0,5,3,5,5,2,6,6,1,1,2,1,0,1310.4,909.35,891.85,746.55,1302.947368,909.35,891.85,673.7894737,1,0,0,2,1,1,8,8,6,5,2
1971,1,2,6,0.588363022,964.8833333,120,2.5,0,0,5.833333333,2.5,1.666666667,4,4,4,5,1,11,2,6,1,6,1,0,1314.85,1097.5,964.3,657.575,1100.947368,947.6842105,964.3,657.575,1,2,0,0,1,1,7,7,4,7,1
1996,2,2,6,0.588515433,846.1916667,120,11.66666667,0,1.666666667,5.833333333,1.666666667,0,4,2,4,5,2,3,11,1,2,2,1,0,837.4,639.3,1270.65,845.25,756.2631579,624.7948718,1012.8125,677.34375,1,1,4,8,1,1,7,7,5,7,1
1995,1,2,6,0.588555485,942.9666667,120,1.666666667,0,0,4.166666667,0.833333333,0,5,3,3,3,2,4,11,1,1,4,1,2,965.2,729.1,1385.15,924.625,873.4444444,729.1,1385.15,924.625,2,0,0,0,82,82,9,9,6,7,1
1982,2,2,5,0.588577061,1006.583333,120,15,0,0,7.5,1.666666667,0.833333333,2,1,3,3,1,2,11,5,1,5,2,0,1286.2,1126.425,936.6,781.925,1209.789474,1077.057143,881.2666667,775.2727273,1,5,5,7,1,1,6,6,4,8,2
1975,2,1,6,0.588659378,1209.85,120,6.666666667,0,0,10.83333333,4.166666667,1.666666667,4,4,5,5,1,8,9,1,1,5,1,3,1563.7,1285.45,898.35,1113.075,1423.8125,1218.263158,898.35,860.4473684,4,2,0,2,1,1,7,7,7,8,2
1980,1,2,6,0.588691701,1122.708333,120,3.333333333,0,0,9.166666667,3.333333333,0.833333333,4,4,4,5,1,6,3,1,1,2,1,0,875.5,995.175,1643.35,1113.525,875.5,975.8205128,1554.222222,1096,0,1,2,1,1,1,9,9,6,3,3
1990,2,2,6,0.588722224,915.6083333,120,10,0,0,2.5,1.666666667,0,4,6,4,4,1,2,9,2,2,1,1,0,862.1,734.225,1226.05,968.525,687.6111111,710.1388889,1181.647059,928.5135135,2,4,3,3,1,1,5,5,7,7,1
1992,2,1,6,0.588834237,1137.091667,120,4.166666667,0,0,10.83333333,5,4.166666667,4,3,4,4,2,6,6,1,1,2,1,1,996.65,802.675,1426.05,1397.25,996.65,802.675,1283.368421,1032.333333,0,0,1,4,1,1,10,10,6,7,1
1987,1,2,6,0.588835748,601.825,120,5,0.833333333,5,0,0,0,4,4,3,4,2,1,2,1,1,2,1,1,735.2,620.425,498,568.45,677.1666667,605.3157895,485.7368421,555.974359,2,2,1,1,1,1,7,7,4,7,1
2002,2,1,7,0.588845765,739.8416667,120,3.333333333,0,0.833333333,0,0,0,3,3,4,3,2,4,1,1,2,2,1,1,716.6,643.8,897.55,768.65,716.6,643.8,875.9444444,752.5,0,0,2,2,1,1,5,5,5,2,2
2001,2,2,6,0.588931328,1004.308333,120,18.33333333,0,0.833333333,6.666666667,0.833333333,0,4,4,4,4,2,1,1,1,2,2,1,0,954.7,789.925,1214.85,1138.225,862.8125,709.7222222,1197.625,1011.4,4,4,4,10,3,3,4,4,5,6,3
1983,2,1,6,0.589010281,1013.308333,120,0.833333333,0,0,6.666666667,2.5,0,4,4,4,4,1,3,11,1,1,2,1,1,971.5,818.25,1527.55,972.15,971.5,818.25,1527.55,957.3076923,0,0,0,1,1,1,8,8,4,7,1
1978,2,2,6,0.589065359,814.3916667,120,16.66666667,0,0,1.666666667,0,0,6,2,4,5,1,5,9,1,2,2,1,0,672.65,744.775,980.5,871.825,657.7894737,713.6388889,844.6428571,755.9354839,1,4,6,9,1,1,9,9,5,3,4
1964,2,2,6,0.589077569,894.4333333,120,4.166666667,0,0,0,0,0,4,4,5,5,2,6,8,1,1,2,1,0,897.35,797.7,1115.45,879.2,897.35,755.6842105,1045.833333,872.4615385,0,2,2,1,82,82,12,12,6,7,1
1988,1,1,8,0.589093087,1728.525,120,0.833333333,0,0,28.33333333,9.166666667,3.333333333,5,4,3,3,2,8,11,5,2,1,1,4,1410.9,1515.6,1962.9,1983.075,1410.9,1503.051282,1962.9,1983.075,0,1,0,0,1,1,7,7,7,7,1
1968,2,2,6,0.589103051,1132.933333,120,3.333333333,0,0,9.166666667,5,3.333333333,4,3,5,5,1,9,5,1,2,2,1,0,1260.3,736.4,1910.25,1077.125,1260.3,736.4,1550.222222,972.4210526,0,0,2,2,1,1,7,7,3,7,1
2000,2,1,6,0.58912059,752.9083333,120,4.166666667,0,0,0.833333333,0,0,2,2,5,5,2,3,1,1,1,2,1,3,1029.2,722.45,721.7,660.825,1029.2,704.6923077,686.1578947,624.3243243,0,1,1,3,1,1,5,5,6,2,3
1991,2,3,7,0.589195849,743.9166667,120,5,0,1.666666667,0.833333333,0,0,6,2,4,4,2,2,11,1,1,3,2,1,1000.7,737.85,689.95,648.575,1000.7,699.8157895,665.1578947,633.5675676,0,2,1,3,153,153,9,9,5,7,2
1981,2,2,6,0.589222741,1342.683333,120,3.333333333,0,0,7.5,1.666666667,0.833333333,4,3,4,5,1,11,7,1,1,2,1,4,1457.052632,1057.625,1023.4,912.75,1426.444444,1032.128205,1023.4,848.8717949,1,1,0,1,1,1,10,10,7,7,1
2002,2,2,6,0.589332167,1141.2,120,24.16666667,0,0.833333333,10,3.333333333,0.833333333,6,6,3,5,2,11,1,1,1,5,2,1,1924.75,1161.5,858.25,870.6,1172.538462,1102.296296,818.8823529,823.6176471,7,13,3,6,1,1,4,4,1,3,4
1992,2,2,6,0.589484195,894.3666667,120,0,0,0,3.333333333,0,0,4,2,5,5,2,4,11,1,1,2,1,0,1204.25,883.05,968.05,713.9,1204.25,883.05,968.05,713.9,0,0,0,0,1,1,7,7,3,3,3
1980,2,2,3,0.589551006,776.025,120,0.833333333,0,0.833333333,2.5,1.666666667,0.833333333,4,3,5,5,2,5,11,1,1,2,1,0,1140.7,782.975,827.9,560.8,1140.7,735.6923077,827.9,560.8,0,1,0,0,39,39,9,9,6,6,4
1965,2,2,6,0.589645482,939.7333333,120,1.666666667,0,0,2.5,0,0,4,4,3,5,1,6,7,1,2,2,1,0,850.3,851.575,1148.25,968.35,850.3,817,1148.25,948.8974359,0,1,0,1,104,104,8,8,4,2,2
2004,2,2,6,0.589664179,1370.458333,120,3.333333333,0,0,15.83333333,4.166666667,1.666666667,4,4,5,5,2,8,1,1,1,2,1,0,1358.55,1010.8,2071.4,1385.6,1358.55,1010.8,1674.222222,1312.315789,0,0,2,2,14,14,3,3,4,3,3
1999,1,2,6,0.589723538,803.4666667,120,5,0,0,0.833333333,0.833333333,0.833333333,5,3,5,2,2,1,11,1,1,2,1,0,1207.15,787.625,673.25,682.575,980.6111111,769.5526316,673.25,668.7894737,2,2,0,2,1,1,5,5,7,7,1
1987,2,3,6,0.589747365,788.6416667,120,0,0,0,0,0,0,4,4,4,5,1,2,7,1,1,2,1,0,1125,719.975,851.4,657.75,1125,719.975,851.4,657.75,0,0,0,0,172,172,9,9,7,7,1
1975,2,2,6,0.589799428,994.9833333,120,6.666666667,0,0,8.333333333,5,3.333333333,6,2,4,2,2,6,11,1,1,2,1,0,721.7,779.325,1520.5,1084.525,721.7,649.5526316,1212.111111,851.7777778,0,2,2,4,153,153,9,9,6,7,1
1982,1,2,6,0.589981022,692.0416667,120,15,0,2.5,0,0,0,4,3,4,4,2,4,11,1,1,2,1,0,628.75,607.4,780.4,764.15,604.9473684,574.9444444,716.1176471,683.9333333,1,4,3,10,1,1,9,9,5,2,2
1996,2,2,6,0.589993304,1220.058333,120,6.666666667,0,0,11.66666667,5,0.833333333,2,4,3,4,2,2,11,1,1,5,2,0,1345.2,848.35,1750.75,1263.85,1345.2,848.35,1473.823529,1069.8,0,0,3,5,1,1,7,7,7,7,1
1974,2,2,6,0.590013717,715.5583333,120,4.166666667,0,0,0.833333333,0,0,4,4,4,5,1,1,6,1,1,2,1,1,880.9,723.875,659.7,652.5,854.5263158,690.7631579,659.7,639.5789474,1,2,0,2,1,1,9,9,6,2,3
2003,2,2,2,0.590025315,865.4083333,120,5,0,0.833333333,3.333333333,0.833333333,0,5,1,4,4,2,4,2,1,1,2,1,0,1141.5,948.275,849.6,652.4,1141.5,913.6842105,816.6315789,648.1081081,0,2,1,3,1,1,3,3,3,2,2
1996,2,2,6,0.590124922,658.35,120,3.333333333,0,0,0,0,0,4,3,2,3,2,2,4,5,1,5,2,1,772.15,675.35,602.95,612.15,772.15,630.4324324,602.95,607.7948718,0,3,0,1,1,1,5,5,4,7,2
2003,2,1,6,0.590136537,761.1583333,120,17.5,0,0,0.833333333,0.833333333,0,2,2,5,5,2,2,3,1,1,5,1,2,651.8,659.275,1173,711.8,603.8125,611.9428571,1159.823529,627.3225806,4,5,3,9,1,1,3,3,6,7,1
1986,1,2,6,0.590412891,971.65,120,0,0,0,2.5,0,0,4,4,5,3,2,3,11,6,1,6,1,0,913.6,845.05,1164.8,1030.7,913.6,845.05,1164.8,1030.7,0,0,0,0,1,1,4,4,7,7,1
1976,2,2,6,0.590504259,879.4583333,120,3.333333333,0,0,3.333333333,0.833333333,0,4,4,4,5,2,6,11,1,1,2,1,0,898.85,693.55,1170.45,910.175,898.85,693.55,1118.052632,867.8108108,0,0,1,3,1,1,7,7,4,3,3
1987,2,2,6,0.590522197,1293.666667,120,3.333333333,0,0,14.16666667,5.833333333,0.833333333,2,4,4,5,1,4,11,1,1,2,1,0,1030,1180.6,1719.85,1325.475,1030,1180.6,1749.176471,1320.179487,0,0,3,1,1,1,7,7,3,7,1
1952,1,2,6,0.590570211,1170.966667,120,4.166666667,0,0,12.5,3.333333333,2.5,5,4,4,5,2,9,2,1,2,2,1,0,2003.15,1097.25,1153.55,837.3,2003.15,1057.473684,1074.894737,784.3421053,0,2,1,2,1,1,7,7,2,3,3
1998,2,3,6,0.590573097,946.875,120,9.166666667,0,0.833333333,7.5,2.5,0.833333333,6,4,4,3,2,11,6,1,1,2,1,0,759.45,698.05,894.2,1315.75,759.45,673.1315789,801.7894737,983.5,0,2,1,8,153,153,7,7,5,7,1
2003,2,1,6,0.590612607,1197.891667,120,5.833333333,0,0.833333333,14.16666667,4.166666667,2.5,7,5,5,5,2,11,1,2,1,1,1,0,982.1,906.575,1494.7,1448.7,982.1,906.575,1532.842105,1318.588235,0,0,1,6,1,1,3,3,6,3,3
1991,1,1,6,0.590742951,1272.816667,120,10.83333333,0,0,10.83333333,3.333333333,0,4,4,5,5,2,3,11,2,1,1,1,3,918.45,1209.725,1586.25,1356.375,918.45,1148.8,1486.133333,1286.756757,0,5,5,3,1,1,11,11,6,2,2
1980,2,2,6,0.59088056,792.2083333,120,6.666666667,0,0,0.833333333,0.833333333,0,4,4,4,5,1,6,6,1,2,2,1,4,1058.85,808.9,649.3,713.65,1011.388889,781.9189189,649.3,660.4324324,2,3,0,3,1,1,8,8,4,8,2
1952,1,2,6,0.590896648,1090.1,120,11.66666667,0,0,5.833333333,1.666666667,0,4,4,3,3,2,4,11,1,1,2,1,0,1737.9,981.45,948.05,945.875,976.7142857,981.45,948.05,933.7179487,13,0,0,1,1,1,9,9,6,7,1
1976,2,2,5,0.59099484,1073.666667,120,8.333333333,0.833333333,0.833333333,4.166666667,0.833333333,0,6,3,4,4,2,5,6,1,1,2,1,0,1420.25,1070.275,1127.6,876.8,1301,1026.171429,1108.631579,860.1282051,3,5,1,1,1,1,9,9,2,3,4
1980,2,1,7,0.591002039,878.3333333,120,1.666666667,0,0,4.166666667,2.5,1.666666667,7,1,3,5,2,4,5,1,1,2,1,0,726.35,610.175,1675.25,824.025,726.35,610.175,1245.388889,824.025,0,0,2,0,1,1,5,5,4,2,2
1993,2,2,6,0.591084431,877.8333333,120,5,0,0,2.5,0.833333333,0,6,2,4,5,2,2,11,1,1,2,1,0,810.25,738.475,1131.35,924.225,775.4736842,719.2631579,1023.666667,915.3333333,1,2,2,1,1,1,5,5,3,3,3
2000,2,2,6,0.591149988,653.725,120,2.5,0,0.833333333,0,0,0,6,1,4,5,2,4,1,1,2,2,1,0,608.1,575.425,714,724.7,608.1,575.425,677.1052632,700.0526316,0,0,1,2,1,1,5,5,2,3,3
2001,2,2,6,0.591212509,750.0833333,120,6.666666667,0,8.333333333,2.5,0,0,4,3,4,4,2,9,2,2,1,1,1,0,607.9,646.35,931.6,834.15,538.2222222,630.8205128,871,764.1388889,2,1,1,4,39,39,4,4,6,7,2
1980,2,2,6,0.591528225,1287.516667,120,2.5,0,0,10.83333333,3.333333333,1.666666667,4,4,3,5,1,7,2,1,1,2,1,0,1976.4,1312.95,993.85,1064.475,1670.578947,1245.763158,993.85,1064.475,1,2,0,0,1,238,9,9,6,7,1
1987,2,1,8,0.591566762,872.6916667,120,3.333333333,0,2.5,4.166666667,0.833333333,0.833333333,6,1,4,2,2,10,5,1,1,5,2,2,1217.35,937.725,852.75,645.3,1220.210526,916.8157895,852.75,647.025641,1,2,0,1,1,1,9,9,6,7,1
1963,2,2,6,0.591616203,1006.975,120,7.5,0,0,8.333333333,3.333333333,0.833333333,5,3,3,4,2,6,2,1,2,2,1,0,812.35,782.225,1176.15,1244.45,812.35,768.2051282,927.5,1139.617647,0,1,2,6,1,1,6,6,1,2,2
1994,2,2,6,0.591854981,1010.15,120,3.333333333,0,0,6.666666667,1.666666667,0.833333333,4,3,4,4,2,2,11,1,1,2,1,0,1341.2,1106.5,988.55,759.075,1341.2,1109.421053,985.6315789,750.2307692,0,2,1,1,1,1,6,6,6,2,2
1974,2,2,6,0.591855201,1063.9,120,1.666666667,0,0,8.333333333,0,0,4,4,4,4,2,11,8,1,1,2,1,4,1377.5,1092.3,909.95,955.675,1377.5,1058.410256,909.95,956.1794872,0,1,0,1,1,1,14,14,2,7,1
1980,1,2,6,0.591906495,776.85,120,5.833333333,0,1.666666667,3.333333333,0,0,7,4,3,5,2,10,9,1,1,4,1,2,1007.25,818.55,671.15,672.8,1007.210526,785.2972973,671.15,654.3783784,1,3,0,3,1,1,9,9,3,3,4
1988,2,2,6,0.591914271,946.3083333,120,2.5,0,0,2.5,1.666666667,0.833333333,6,3,4,5,1,7,7,1,1,2,1,0,836.2,775.95,1221.7,1034.025,828.3684211,775.95,1221.7,940.6578947,1,0,0,2,1,1,7,7,2,3,4
1984,1,2,6,0.591967654,1665.158333,120,3.333333333,0,0,17.5,3.333333333,2.5,5,4,5,5,1,11,11,1,2,2,1,0,1712.526316,1634.3,1466,1152.25,1712.526316,1500.447368,1437.526316,1146.820513,0,2,1,1,1,1,14,14,3,5,2
1999,2,2,6,0.592119201,822.5333333,120,10.83333333,0,0,2.5,0.833333333,0,4,2,4,5,2,5,2,6,2,1,1,0,1019.4,890.275,721.9,706.675,972.125,819,704.7894737,667.8285714,4,3,1,5,1,1,4,4,6,8,1
1991,1,2,6,0.592126215,809.35,120,8.333333333,0,0,1.666666667,0.833333333,0,3,5,5,1,2,2,11,1,2,2,1,0,763.1,670.925,911.85,919.65,740.9444444,660.8461538,857,776.3142857,2,1,2,5,1,1,6,6,7,7,1
1992,2,2,6,0.592130073,790.2916667,120,2.5,0,0.833333333,0.833333333,0,0,4,4,5,5,2,6,6,1,1,2,1,0,793.9,656.625,1068.65,782.975,793.9,656.625,1019.777778,761.4871795,0,0,2,1,74,74,9,9,4,2,2
1992,2,2,7,0.592202413,1189.158333,120,0.833333333,0,0,10,3.333333333,3.333333333,1,1,3,3,2,1,2,1,2,1,2,0,1951.5,1130.625,1063.95,929.125,1829.631579,1130.625,1063.95,929.125,1,0,0,0,188,188,7,7,3,6,3
1998,2,2,6,0.592277521,928.0083333,120,7.5,0,0,5,1.666666667,0,5,4,4,5,2,8,1,1,2,2,1,0,1265.85,990.275,923.95,698.85,1134.294118,971.1351351,923.95,673.1621622,3,3,0,3,155,155,7,7,4,7,1
2001,2,2,6,0.592295828,750.9083333,120,7.5,0,0,3.333333333,0.833333333,0,4,4,5,4,2,10,2,6,1,2,1,1,1085.95,752.875,645.75,634,1053.789474,728.8421053,621.2105263,603.5714286,1,2,1,5,1,1,5,5,6,8,3
1975,1,1,8,0.592365499,997.675,120,6.666666667,0,0,5.833333333,2.5,0.833333333,5,4,3,4,1,11,8,1,1,6,1,0,884.5,786.025,1334.15,1097.675,884.5,771.5128205,1045.235294,889.9444444,0,1,3,4,75,207,14,14,5,7,1
2003,2,3,6,0.592380481,620.4583333,120,0,0,5,0,0,0,6,2,5,5,2,11,2,1,1,2,1,0,606.05,539.825,785.75,625.65,606.05,539.825,785.75,625.65,0,0,0,0,1,1,2,2,3,7,2
1986,1,2,3,0.592438295,1058.275,120,4.166666667,0,0,4.166666667,0.833333333,0,4,2,4,4,2,6,11,1,1,2,1,0,1346.85,1083.45,939,948.45,1265.666667,1077.589744,939,935.2368421,2,1,0,2,100,1,12,12,6,4,2
1979,2,2,2,0.592511683,1485.433333,120,6.666666667,0,0,18.33333333,10,6.666666667,1,1,3,5,1,11,6,1,1,2,1,0,1045.7,1186.35,2117.578947,1474.475,1045.7,1177.769231,1893.733333,1384.736842,0,1,4,2,1,1,7,7,6,7,2
1982,1,2,6,0.592583513,638.3416667,120,16.66666667,1.666666667,17.5,0.833333333,0,0,4,4,3,4,2,7,7,1,2,5,2,3,786.8,675.775,562.3,564.7,677.6428571,574.4193548,492.125,526.0512821,6,9,4,1,173,125,7,7,5,7,2
